time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1972-12-22T12:18:59.000Z,-55.532,-28.344,17.3,6.5,mw,,,,,iscgem,iscgem766534,2015-05-13T18:53:07.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1972-12-04T10:16:12.000Z,33.362,140.827,55,7.4,mw,,,,,iscgem,iscgem765618,2015-05-13T18:53:07.000Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1972-12-02T00:19:52.000Z,6.405,126.64,60,8,mw,,,,,iscgem,iscgem765501,2015-05-13T18:53:07.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1972-11-13T04:43:46.000Z,15.612,-95.036,15,6.6,mw,,,,,iscgem,iscgem767301,2015-05-13T18:53:07.000Z,"offshore Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1972-11-02T19:55:22.000Z,-20.122,168.949,20,7,mw,,,,,iscgem,iscgem766936,2015-05-13T18:53:07.000Z,"Loyalty Islands, New Caledonia",earthquake,,,,,automatic,iscgem,iscgem
1972-10-20T08:17:49.000Z,18.827,-106.788,20,6.7,mw,,,,,iscgem,iscgem768538,2015-05-13T18:53:07.000Z,"off the coast of Jalisco, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1972-09-24T20:09:38.000Z,-6.305,131.116,35,6.8,mw,,,,,iscgem,iscgem769882,2015-05-13T18:53:07.000Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1972-09-17T14:07:14.000Z,38.347,20.307,15,6.5,mw,,,,,iscgem,iscgem769484,2015-05-13T18:53:07.000Z,"Greece",earthquake,,,,,automatic,iscgem,iscgem
1972-09-04T18:11:14.000Z,-11.772,166.319,67,6.5,mw,,,,,iscgemsup,iscgemsup769047,2015-07-13T17:02:24.000Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1972-08-30T10:29:53.000Z,-3.513,144.934,15,6.5,mw,,,,,iscgem,iscgem771107,2015-05-13T18:53:07.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1972-08-17T23:44:09.000Z,-6.05,152.932,20,7.5,mw,,,,,iscgem,iscgem770672,2015-05-13T18:53:07.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1972-08-04T17:51:14.000Z,49.149,155.928,45,6.6,mw,,,,,iscgem,iscgem770242,2015-05-13T18:53:06.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1972-07-30T21:45:17.000Z,56.724,-135.853,25,7.6,mw,,,,,iscgem,iscgem772060,2015-05-13T18:53:06.000Z,"Southeastern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1972-07-23T19:13:08.000Z,50.078,-129.51,15,6.5,mw,,,,,iscgem,iscgem771830,2015-05-13T18:53:06.000Z,"Vancouver Island, Canada region",earthquake,,,,,automatic,iscgem,iscgem
1972-06-11T16:41:04.000Z,3.752,124.221,330.8,7.7,mw,,,,,iscgem,iscgem772416,2015-05-13T18:53:06.000Z,"Celebes Sea",earthquake,,,,,automatic,iscgem,iscgem
1972-06-08T18:53:44.000Z,-30.466,-71.699,45,6.7,mw,,,,,iscgem,iscgem772340,2015-05-13T18:53:06.000Z,"offshore Coquimbo, Chile",earthquake,,,,,automatic,iscgem,iscgem
1972-05-22T20:45:57.000Z,-17.76,-175.066,222.1,7.1,mw,,,,,iscgem,iscgem773729,2015-05-13T18:53:06.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1972-05-22T06:04:02.000Z,16.552,122.189,35,6.9,mw,,,,,iscgem,iscgem773701,2015-05-13T18:53:06.000Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1972-05-05T23:16:30.000Z,-4.255,152.618,30,6.6,mw,,,,,iscgem,iscgem773172,2015-05-13T18:53:06.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1972-05-04T07:48:19.000Z,-15.963,167.538,51,6.9,mw,,,,,iscgem,iscgem773128,2015-05-13T18:53:06.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1972-04-28T23:32:11.000Z,-5.154,154.191,409.9,7.2,mw,,,,,iscgem,iscgem774887,2015-05-13T18:53:06.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1972-04-25T19:30:07.000Z,13.402,120.275,25,7.5,mw,,,,,iscgem,iscgem774772,2015-05-13T18:53:06.000Z,"Mindoro, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1972-04-24T09:57:21.000Z,23.564,121.539,22.2,7,mw,,,,,iscgem,iscgem774714,2015-05-13T18:53:06.000Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1972-04-11T02:21:14.000Z,0.922,-28.28,10,6.6,mw,,,,,iscgem,iscgem774329,2015-05-13T18:53:06.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1972-04-10T02:06:51.000Z,28.415,52.765,10,6.6,mw,,,,,iscgem,iscgem774291,2016-10-21T03:55:48.484Z,"southern Iran",earthquake,,,,,automatic,iscgem,iscgem
1972-04-04T22:43:09.000Z,-7.432,125.544,390,6.8,mw,,,,,iscgem,iscgem774129,2015-05-13T18:53:06.000Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1972-04-02T21:30:05.000Z,-13.102,166.214,10,6.7,mw,,,,,iscgem,iscgem774059,2015-05-13T18:53:06.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1972-03-30T05:34:53.000Z,-25.758,179.665,495.8,7.2,mw,,,,,iscgem,iscgem775781,2015-05-13T18:53:06.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1972-03-25T12:15:31.000Z,-3.557,150.166,30,6.5,mw,,,,,iscgem,iscgem775684,2015-05-13T18:53:06.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1972-03-22T10:27:43.000Z,49.019,153.582,138.9,6.8,mw,,,,,iscgem,iscgem775574,2015-05-13T18:53:06.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1972-03-07T07:45:23.000Z,-28.277,-178.169,200,6.6,mw,,,,,iscgem,iscgem775192,2015-05-13T18:53:06.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1972-02-29T09:23:01.000Z,33.453,140.929,59.8,7.2,mw,,,,,iscgem,iscgem776553,2015-05-13T18:53:06.000Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1972-02-14T23:29:53.000Z,-11.481,166.339,101.8,7.4,mw,,,,,iscgem,iscgem776200,2015-05-13T18:53:06.000Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1972-01-26T23:00:24.000Z,-20.113,-178.892,643,6.5,mw,,,,,iscgem,iscgem777263,2015-05-13T18:53:06.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-25T03:41:24.000Z,23.107,121.974,25,7.1,mw,,,,,iscgem,iscgem777209,2015-05-13T18:53:06.000Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1972-01-25T02:06:24.000Z,22.632,122.269,25,7.3,mw,,,,,iscgem,iscgem777208,2015-05-13T18:53:06.000Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-23T21:17:54.000Z,-13.248,166.407,35,7,mw,,,,,iscgem,iscgem777164,2015-05-13T18:53:06.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1972-01-19T15:00:55.000Z,-4.718,144.905,20,6.6,mw,,,,,iscgem,iscgem777043,2015-05-13T18:53:06.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1972-01-18T21:55:17.000Z,-4.866,144.966,25.7,6.6,mw,,,,,iscgem,iscgem777013,2015-05-13T18:53:06.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1972-01-08T05:27:53.000Z,20.981,120.28,25,6.7,mw,,,,,iscgem,iscgem776783,2015-05-13T18:53:06.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-04T03:16:56.000Z,22.638,122.067,28,6.9,mw,,,,,iscgem,iscgem776670,2015-05-13T18:53:06.000Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-01T22:05:55.000Z,-17.021,174.903,10,6.8,mw,,,,,iscgem,iscgem776618,2015-05-13T18:53:06.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1971-12-15T08:29:57.000Z,55.959,163.269,27.5,7.6,mw,,,,,iscgem,iscgem777750,2015-05-13T18:53:06.000Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1971-12-11T07:25:19.000Z,-6.151,154.577,55,6.5,mw,,,,,iscgem,iscgem777661,2015-05-13T18:53:06.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-12-02T17:18:22.000Z,44.889,153.314,20,6.6,mw,,,,,iscgem,iscgem777414,2015-05-13T18:53:06.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-11-24T19:35:33.000Z,52.803,159.199,125,7.3,mw,,,,,iscgem,iscgem778805,2015-05-13T18:53:06.000Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1971-11-21T05:57:12.000Z,-11.857,166.557,113.1,7.1,mw,,,,,iscgem,iscgem778697,2015-05-13T18:53:06.000Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-11-20T07:28:00.000Z,-23.449,-179.857,543.1,6.5,mw,,,,,iscgem,iscgem778677,2015-05-13T18:53:06.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-10-28T18:00:02.000Z,-13.384,166.429,35,6.7,mw,,,,,iscgem,iscgem779742,2015-05-13T18:53:06.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1971-10-27T17:58:39.000Z,-15.582,167.246,45,6.8,mw,,,,,iscgem,iscgem779689,2015-05-13T18:53:06.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1971-10-24T01:37:31.000Z,11.929,142.405,25,6.5,mw,,,,,iscgem,iscgem779569,2015-05-13T18:53:06.000Z,"south of the Mariana Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-10-23T22:33:32.000Z,11.909,142.531,21.6,6.6,mw,,,,,iscgem,iscgem779563,2015-05-13T18:53:06.000Z,"south of the Mariana Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-10-14T22:36:33.000Z,-54.276,2.317,10,6.6,mw,,,,,iscgem,iscgem779325,2015-05-13T18:53:06.000Z,"Bouvet Island region",earthquake,,,,,automatic,iscgem,iscgem
1971-10-04T01:30:33.000Z,-5.931,154.136,45,6.8,mw,,,,,iscgem,iscgem779023,2015-05-13T18:53:05.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-10-03T13:24:40.000Z,-14.571,171.68,10,6.7,mw,,,,,iscgem,iscgem779005,2015-05-13T18:53:05.000Z,"Vanuatu region",earthquake,,,,,automatic,iscgem,iscgem
1971-09-30T08:18:00.000Z,26.816,-110.834,15,6.5,mw,,,,,iscgem,iscgem780731,2015-05-13T18:53:05.000Z,"Gulf of California",earthquake,,,,,automatic,iscgem,iscgem
1971-09-27T19:01:47.000Z,46.347,141.144,18.4,6.6,mw,,,,,iscgem,iscgem780665,2015-05-13T18:53:05.000Z,"Sakhalin, Russia",earthquake,,,,,automatic,iscgem,iscgem
1971-09-25T04:36:15.000Z,-6.516,146.636,110.8,6.8,mw,,,,,iscgemsup,iscgemsup780585,2015-07-13T17:02:24.000Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-09-16T06:22:40.000Z,-5.912,130.603,131,7,mw,,,,,iscgemsup,iscgemsup780358,2015-07-13T17:02:24.000Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
1971-09-08T16:59:55.000Z,46.264,141.07,20,6.5,mw,,,,,iscgem,iscgem780102,2015-05-13T18:53:05.000Z,"Sakhalin, Russia",earthquake,,,,,automatic,iscgem,iscgem
1971-09-08T11:48:27.000Z,46.399,141.18,17.5,6.8,mw,,,,,iscgem,iscgem780077,2015-05-13T18:53:05.000Z,"Sakhalin, Russia",earthquake,,,,,automatic,iscgem,iscgem
1971-09-05T18:35:30.000Z,46.505,141.199,18.1,7.3,mw,,,,,iscgem,iscgem779972,2015-05-13T18:53:05.000Z,"Sakhalin, Russia",earthquake,,,,,automatic,iscgem,iscgem
1971-08-23T04:08:02.000Z,-3.974,145.924,10,6.5,mw,,,,,iscgem,iscgem781503,2015-05-13T18:53:05.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-08-14T09:02:52.000Z,-15.547,-178.289,25,6.5,mw,,,,,iscgem,iscgem781235,2015-05-13T18:53:05.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1971-08-14T09:01:33.000Z,-15.751,-178.376,25,6.6,mw,,,,,iscgem,iscgem781234,2015-05-13T18:53:05.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1971-08-09T12:12:03.000Z,-5.964,154.282,64.5,6.5,mw,,,,,iscgem,iscgem781078,2015-05-13T18:53:05.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-08-05T01:58:53.000Z,-0.773,-22.082,20,6.9,mw,,,,,iscgem,iscgem780929,2015-05-13T18:53:05.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1971-08-02T07:24:58.000Z,41.415,143.416,54.8,7.1,mw,,,,,iscgem,iscgem780829,2015-05-13T18:53:05.000Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1971-07-28T01:10:25.000Z,-5.127,152.864,24.5,6.5,mw,,,,,iscgem,iscgem782888,2015-05-13T18:53:05.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-27T20:47:59.000Z,-5.283,152.88,40,6.6,mw,,,,,iscgem,iscgem782874,2015-05-13T18:53:05.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-27T02:02:49.000Z,-2.839,-77.322,120,7.4,mw,,,,,iscgem,iscgem782797,2015-05-13T18:53:05.000Z,"Peru-Ecuador border region",earthquake,,,,,automatic,iscgem,iscgem
1971-07-26T02:25:00.000Z,-5.116,152.282,40,7,mw,,,,,iscgemsup,iscgemsup782694,2015-07-13T17:02:24.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-26T02:02:45.000Z,-5.275,152.235,40,6.6,mw,,,,,iscgemsup,iscgemsup782691,2015-07-13T17:02:24.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-26T01:23:22.000Z,-4.817,153.172,40,8.1,mw,,,,,iscgem,iscgem782684,2015-05-13T18:53:05.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-19T00:14:46.000Z,-5.754,153.868,35,7,mw,,,,,iscgem,iscgem782440,2015-05-13T18:53:05.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-18T14:31:19.000Z,-4.869,153.288,47.5,6.6,mw,,,,,iscgem,iscgem782428,2015-05-13T18:53:05.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-14T18:27:47.000Z,-5.203,153.232,40,6.5,mw,,,,,iscgem,iscgem782236,2015-05-13T18:53:05.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-14T06:11:30.000Z,-5.524,153.85,40,8,mw,,,,,iscgem,iscgem782181,2015-05-13T18:53:05.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-07-09T03:03:20.000Z,-32.601,-71.076,60.3,7.8,mw,,,,,iscgem,iscgem782010,2016-10-26T00:26:27.924Z,"Valparaiso, Chile",earthquake,,,,,automatic,iscgem,iscgem
1971-06-11T13:58:39.000Z,51.595,175.868,25,6.8,mw,,,,,iscgem,iscgem783358,2015-05-13T18:53:05.000Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1971-06-11T12:56:04.000Z,17.907,-69.825,35,6.5,mw,,,,,iscgem,iscgem783356,2015-05-13T18:53:05.000Z,"Dominican Republic region",earthquake,,,,,automatic,iscgem,iscgem
1971-05-22T16:44:02.000Z,38.934,40.653,10,6.9,mw,,,,,iscgem,iscgem784837,2015-05-13T18:53:05.000Z,"eastern Turkey",earthquake,,,,,automatic,iscgem,iscgem
1971-05-18T22:44:43.000Z,63.952,145.965,10,7,mw,,,,,iscgem,iscgem784704,2015-05-13T18:53:05.000Z,"Magadanskaya Oblast', Russia",earthquake,,,,,automatic,iscgem,iscgem
1971-05-17T11:04:08.000Z,-1.671,-77.66,171.6,6.7,mw,,,,,iscgem,iscgem784648,2015-05-13T18:53:05.000Z,"Ecuador",earthquake,,,,,automatic,iscgem,iscgem
1971-05-09T08:25:00.000Z,-39.811,-104.833,15,6.6,mw,,,,,iscgem,iscgem784250,2015-05-13T18:53:05.000Z,"southern Pacific Ocean",earthquake,,,,,automatic,iscgem,iscgem
1971-05-02T06:08:27.000Z,51.396,-177.318,24.2,7,mw,,,,,iscgem,iscgem784013,2015-05-13T18:53:05.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1971-04-08T07:45:59.000Z,-4.33,102.285,75,7,mw,,,,,iscgemsup,iscgemsup785445,2015-07-13T17:02:24.000Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1971-04-07T04:59:39.000Z,2.514,129.106,31.3,6.6,mw,,,,,iscgem,iscgem785417,2015-05-13T18:53:05.000Z,"Halmahera, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1971-04-04T10:15:37.000Z,-56.344,-122.622,15,6.5,mw,,,,,iscgem,iscgem785314,2015-05-13T18:53:05.000Z,"southern East Pacific Rise",earthquake,,,,,automatic,iscgem,iscgem
1971-03-13T19:12:25.000Z,-5.775,145.393,111,6.6,mw,,,,,iscgemsup,iscgemsup786345,2015-07-13T17:02:24.000Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1971-02-21T10:35:22.000Z,-23.804,-67.151,183.7,6.9,mw,,,,,iscgem,iscgem787582,2015-05-13T18:53:05.000Z,"Jujuy, Argentina",earthquake,,,,,automatic,iscgem,iscgem
1971-02-15T07:51:03.000Z,-25.204,178.405,587.2,6.5,mw,,,,,iscgem,iscgem787413,2015-05-13T18:53:05.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-02-09T14:00:41.920Z,34.416,-118.37,8.95,6.6,mw,0,123.4,,0.249,ci,ci3347678,2016-10-21T04:09:42.103Z,"10km SSW of Agua Dulce, CA",earthquake,,6.837,,0,reviewed,ci,ci
1971-02-08T21:04:20.000Z,-63.398,-61.377,12.5,7,mw,,,,,iscgem,iscgem787022,2015-05-13T18:53:05.000Z,"South Shetland Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-02-07T02:29:30.000Z,51.409,-176.974,28.9,7,mw,,,,,iscgem,iscgem786954,2015-05-13T18:53:05.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1971-02-04T15:33:29.000Z,0.653,98.711,30,7,mw,,,,,iscgem,iscgem786889,2015-05-13T18:53:05.000Z,"Nias region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1971-01-29T21:58:05.000Z,51.604,151.009,535.6,6.9,mw,,,,,iscgem,iscgem788703,2015-05-13T18:53:05.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
1971-01-10T10:45:07.000Z,-3.078,139.674,30,6.6,mw,,,,,iscgem,iscgem788053,2015-05-13T18:53:04.000Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1971-01-10T07:17:05.000Z,-3.184,139.722,30,7.7,mw,,,,,iscgem,iscgem788036,2015-05-13T18:53:04.000Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1971-01-03T17:35:41.000Z,-55.918,-2.668,15,7.1,mw,,,,,iscgem,iscgem787884,2015-05-13T18:53:04.000Z,"southern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1970-12-29T02:26:08.000Z,-10.436,161.395,30,6.7,mw,,,,,iscgem,iscgem789614,2015-05-13T18:53:04.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-12-28T20:03:26.000Z,-5.242,153.52,55,6.6,mw,,,,,iscgem,iscgem789605,2015-05-13T18:53:04.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-12-10T04:34:41.000Z,-4.026,-80.542,25,7.2,mw,,,,,iscgem,iscgem789028,2016-10-26T00:25:51.131Z,"Peru-Ecuador border region",earthquake,,,,,automatic,iscgem,iscgem
1970-12-08T19:30:08.000Z,-30.838,-71.146,50.7,6.5,mw,,,,,iscgem,iscgem789000,2015-05-13T18:53:04.000Z,"Coquimbo, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-12-07T21:35:22.000Z,29.773,140.175,184.6,6.7,mw,,,,,iscgem,iscgem788974,2015-05-13T18:53:04.000Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1970-12-06T20:20:52.000Z,41.787,143.742,40,6.5,mw,,,,,iscgem,iscgem788955,2015-05-13T18:53:04.000Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1970-12-04T17:08:50.000Z,-23.222,-69.988,39.2,6.5,mw,,,,,iscgem,iscgem788901,2015-05-13T18:53:04.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-12-02T15:54:22.000Z,-11.154,163.377,30,7,mw,,,,,iscgem,iscgem788837,2015-05-13T18:53:04.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-11-13T14:16:23.000Z,12.081,123.863,13.5,6.5,mw,,,,,iscgem,iscgem790180,2015-05-13T18:53:04.000Z,"Masbate region, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1970-11-08T22:35:48.000Z,-3.428,135.544,35,6.7,mw,,,,,iscgem,iscgem790008,2015-05-13T18:53:04.000Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-10-31T17:53:14.000Z,-4.999,145.396,60,6.9,mw,,,,,iscgem,iscgem791579,2015-05-13T18:53:04.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-10-11T03:16:50.000Z,-32.003,-178.011,25,6.5,mw,,,,,iscgem,iscgem790994,2015-05-13T18:53:04.000Z,"south of the Kermadec Islands",earthquake,,,,,automatic,iscgem,iscgem
1970-09-27T03:38:39.000Z,6.375,-77.438,15,6.5,mw,,,,,iscgem,iscgem792345,2015-05-13T18:53:04.000Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-26T12:02:33.000Z,6.214,-77.488,15,6.6,mw,,,,,iscgem,iscgem792329,2015-05-13T18:53:04.000Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-09-05T07:52:30.000Z,52.224,151.521,580.6,6.5,mw,,,,,iscgem,iscgem791744,2015-05-13T18:53:04.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
1970-09-01T05:11:15.000Z,17.717,147.629,25,6.6,mw,,,,,iscgem,iscgem791596,2015-05-13T18:53:04.000Z,"Mariana Islands region",earthquake,,,,,automatic,iscgem,iscgem
1970-08-30T17:46:10.000Z,52.301,151.613,647.6,7.3,mw,,,,,iscgem,iscgem793336,2015-05-13T18:53:04.000Z,"Sea of Okhotsk",earthquake,,,,,automatic,iscgem,iscgem
1970-08-28T01:02:47.000Z,-4.668,153.137,60,6.5,mw,,,,,iscgem,iscgem793250,2015-05-13T18:53:04.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1970-08-12T09:24:16.000Z,11.892,-86.63,60,6.5,mw,,,,,iscgem,iscgem792811,2015-05-13T18:53:04.000Z,"near the coast of Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1970-08-12T01:39:38.000Z,-13.871,166.721,45,6.5,mw,,,,,iscgem,iscgem792789,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-08-11T10:22:25.000Z,-14.057,166.657,45,6.9,mw,,,,,iscgem,iscgem792753,2015-05-13T18:53:04.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1970-07-31T17:08:05.000Z,-1.597,-72.532,644.8,8,mw,,,,,iscgem,iscgem794176,2015-05-13T18:53:04.000Z,"Colombia",earthquake,,,,,automatic,iscgem,iscgem
1970-07-30T04:58:44.000Z,14.248,51.995,15,6.6,mw,,,,,iscgem,iscgem794121,2015-05-13T18:53:04.000Z,"Gulf of Aden",earthquake,,,,,automatic,iscgem,iscgem
1970-07-30T00:52:21.000Z,37.733,55.885,15,6.7,mw,,,,,iscgem,iscgem794114,2015-05-13T18:53:04.000Z,"Turkmenistan-Iran border region",earthquake,,,,,automatic,iscgem,iscgem
1970-07-29T10:16:22.000Z,25.977,95.34,76.1,7,mw,,,,,iscgem,iscgem794100,2015-05-13T18:53:04.000Z,"Myanmar",earthquake,,,,,automatic,iscgem,iscgem
1970-07-25T22:41:14.000Z,32.053,131.782,45,7,mw,,,,,iscgem,iscgem794013,2015-05-13T18:53:04.000Z,"Kyushu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1970-06-28T01:30:18.000Z,-8.683,124,85.8,6.6,mw,,,,,iscgem,iscgem794912,2015-05-13T18:53:04.000Z,"Timor region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1970-06-24T13:09:13.000Z,51.692,-131.055,18.3,7.4,mw,,,,,iscgem,iscgem794827,2015-05-13T18:53:04.000Z,"Haida Gwaii Region, Canada",earthquake,,,,,automatic,iscgem,iscgem
1970-06-19T10:56:16.000Z,-22.261,-70.276,60,6.5,mw,,,,,iscgem,iscgem794705,2015-05-13T18:53:04.000Z,"near the coast of Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-06-15T11:14:51.000Z,-54.476,-64.499,10,7.2,mw,,,,,iscgem,iscgem794605,2015-05-13T18:53:04.000Z,"Tierra del Fuego, Argentina region",earthquake,,,,,automatic,iscgem,iscgem
1970-06-14T00:00:11.000Z,-52.028,-74.07,15,7,mw,,,,,iscgem,iscgem794565,2015-05-13T18:53:04.000Z,"near the coast of Magallanes, Chile",earthquake,,,,,automatic,iscgem,iscgem
1970-06-11T16:46:34.000Z,-59.232,158.902,15,7.3,mw,,,,,iscgem,iscgem794513,2015-05-13T18:53:04.000Z,"Macquarie Island region",earthquake,,,,,automatic,iscgem,iscgem
1970-06-11T06:02:56.000Z,-24.418,-68.413,110.6,6.6,mw,,,,,iscgemsup,iscgemsup794500,2015-07-13T17:02:24.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
